business_id,prioridad,puntaje,zona,nombre,rubro,ciudad,empleados,facturacion_usd,web,linkedin,instagram_buscar,biblioteca_anuncios,notas,descripcion
d7eb5b125fd6e2bfc94daf1007f0b320,B,47,RM,CORDILLERA - CENTRO MEDICO,Centro médico / Clínica,providencia,11-50,5M-10M,https://cordilleraservicios.cl,https://www.linkedin.com/company/cordillera-centro-medico,https://www.instagram.com/explore/search/keyword/?q=CORDILLERA%20-%20CENTRO%20MEDICO,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=CORDILLERA%20-%20CENTRO%20MEDICO,,"Centro Medico Cordillera Es un Centro creado para ser actor primordial en medicina preventiva; centrado en el paciente y en su comunidad a lo largo de su vida, utilizando una forma de trabajo sustentable e innovadora. Aspiramos a ser el referente nacional en la entrega oportuna de Salud Preventiva y"
3feb885be05421b8108a2a911fe51b00,B,47,RM,Centro Theraneeds,Centro médico / Clínica,santiago,11-50,5M-10M,https://theraneeds.cl,https://www.linkedin.com/company/centro-theraneeds,https://www.instagram.com/explore/search/keyword/?q=Centro%20Theraneeds,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Centro%20Theraneeds,,"Complementamos el conocimiento de diversas disciplinas para abarcar necesidades de ninos y adolescentes de forma global: Fonoaudiologia, Psicologia, Terapia Ocupacional y Psicopedagogia. Nuestras evaluaciones se realizan de manera conjunta entre especialidades del area, acorde y enfocadas en las nec"
f99e0634415e363bb218f742112a80d1,B,47,RM,Blasdent,Centro médico / Clínica,santiago,11-50,5M-10M,https://blasdent.cl,https://www.linkedin.com/company/blasdent,https://www.instagram.com/explore/search/keyword/?q=Blasdent,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Blasdent,,"Blasdent is a medical practice company based out of 930 Calle Sargento Aldea, Santiago, Chile."
ca621472cde3d6cf2c290245c7dd8587,B,47,RM,Centro Médico Lo Sano,Centro médico / Clínica,santiago,11-50,5M-10M,https://centromedicolosano.cl,https://www.linkedin.com/company/centro-médico-lo-sano,https://www.instagram.com/explore/search/keyword/?q=Centro%20M%C3%A9dico%20Lo%20Sano,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Centro%20M%C3%A9dico%20Lo%20Sano,,"Nuestro centro medico presta diversos servicios de salud, entre ellas; Atencion medica psiquiatrica, medicina general para adultos y ninos y medicina estetica con enfasis en obesidad y sobrepeso."
2e1c34ccf0372d2210d3ba80e7ef8856,B,47,Biobío,Hacienda Patagonia,Gastronomía,san pedro de la paz concepción,11-50,5M-10M,https://haciendapatagonia.cl,https://www.linkedin.com/company/turismo-y-gastronomia-rio-grande-s-a-,https://www.instagram.com/explore/search/keyword/?q=Hacienda%20Patagonia,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Hacienda%20Patagonia,,"Restaurante y centro de Eventos, de nivel de excelencia. Cuenta con variados salones privados para atender diversos requerimientos de gastronomia y reuniones de trabajo. Ademas cuenta con un gran y lujoso salon para eventos de mayor envergadura. Camino a Santa Juana Km 2,3 San Pedro de la Paz"
7920c58210933b8c62308e01af5f43fc,B,47,Valparaíso,Nobel Neruda,Gastronomía,valparaiso,11-50,5M-10M,https://nobelneruda.cl,https://www.linkedin.com/company/nobel-neruda,https://www.instagram.com/explore/search/keyword/?q=Nobel%20Neruda,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Nobel%20Neruda,,"Nobel no es solo un restaurante. Es una experiencia gastronomica y cultural inspirada en el universo poetico de Pablo Neruda. Desde la cocina al relato, todo en Nobel busca conectar con los sentidos, la identidad chilena y el poder evocador de la poesia. Ubicado en la costa de Chile, Nobel nace con "
c110c957c81ec0d669d9d7d4cb19e37b,B,45,Sin dato,ONCOCARE Cuidados Paliativos,Centro médico / Clínica,sin dato,51-200,10M-25M,https://oncocare.cl,https://www.linkedin.com/company/oncocare-cuidados-paliativos,https://www.instagram.com/explore/search/keyword/?q=ONCOCARE%20Cuidados%20Paliativos,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=ONCOCARE%20Cuidados%20Paliativos,,"Nuestro compromiso es garantizar la atencion integral, oportuna y permanente de los enfermos de cancer en tratamiento por cuidados paliativos y alivio del dolor, mediante la aplicacion de un modelo BIO-PSICO-SOCIAL que les trate la enfermedad, integre, respete al paciente y a su familia, satisfacien"
af506ac9f4a329edc25a20e8618f4314,B,45,Sin dato,Laboratorio Diagnomed,Centro médico / Clínica,sin dato,51-200,10M-25M,https://diagnomed.cl,https://www.linkedin.com/company/labiratorio-diagnomed,https://www.instagram.com/explore/search/keyword/?q=Laboratorio%20Diagnomed,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Laboratorio%20Diagnomed,,"Laboratorio Clinico Diagnomed S.A., es una institucion privada que tiene como vision posicionarse como centro clinico de referencia a nivel regional, donde el beneficio del cliente y del medico sea eficiente y confiable de acuerdo a sus necesidades. En concordancia como la Mision institucional, Labo"
ef5fbaedd45c858a058fd655145ce25b,B,45,Sin dato,Clínica Terré,Centro médico / Clínica,sin dato,51-200,10M-25M,https://terre.cl,https://www.linkedin.com/company/clinicaterre,https://www.instagram.com/explore/search/keyword/?q=Cl%C3%ADnica%20Terr%C3%A9,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Cl%C3%ADnica%20Terr%C3%A9,,Clinica especializada en cirugia y medicina estetica y capilar con mas de 30 anos de experiencia y lider en Chile.
64a5eeaa5246921bfd4712e2fbe67c3f,B,45,Sin dato,Centro Oftalmológico Láser Chile,Centro médico / Clínica,sin dato,51-200,10M-25M,https://centrolaser.cl,https://www.linkedin.com/company/centro-oftalmológico-láser,https://www.instagram.com/explore/search/keyword/?q=Centro%20Oftalmol%C3%B3gico%20L%C3%A1ser%20Chile,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Centro%20Oftalmol%C3%B3gico%20L%C3%A1ser%20Chile,,Centro Oftalmologico Laser es el primer centro abierto de Chile dedicado exclusivamente a la Oftalmologia e introdujo la cirugia refractiva en Noviembre de 1993. Somos los pioneros en esta cirugia contabilizando ya miles de ojos operados con exito solo en Santiago. Actualmente contamos con sucursale
e5b5d51058099d2675b6ef4b36fa38b4,C,42,Valparaíso,Resolaud,Centro médico / Clínica,viña del mar,11-50,5M-10M,https://resolaud.cl,https://www.linkedin.com/company/resolaud,https://www.instagram.com/explore/search/keyword/?q=Resolaud,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Resolaud,,"RESOLAUD is a company that was founded with the purpose of contributing to caring for the health of the population with hearing pathologies, offering integral solutions that allow our patients to reintegrate into their families, work and social life, through the use and application cutting-edge tech"
7fcab3b47ba1c77b1e26512a99aca0f0,C,40,RM,MyCOCOS®,Farmacia / Salud retail,santiago,11-50,5M-10M,https://mycocos.cl,https://www.linkedin.com/company/mycocos,https://www.instagram.com/explore/search/keyword/?q=MyCOCOS%C2%AE,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=MyCOCOS%C2%AE,,"Eleva tu rutina de cuidado personal con MyCOCOS Disenado para el hombre moderno, incluye todo lo que necesitas para un afeitado perfecto y mucho mas. Porque cuando te cuidas, lo notas tu y lo notan todos. My Cocos es una marca de origen chileno que se ha expandido al mercado latinoamericano, que ven"
b5d22299deecc31d51604b36a9487d49,C,40,Otra región,Mesa Tropera,Gastronomía,puerto varas,11-50,5M-10M,https://mesatropera.cl,https://www.linkedin.com/company/mesa-tropera,https://www.instagram.com/explore/search/keyword/?q=Mesa%20Tropera,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Mesa%20Tropera,,"Mesa Tropera is a restaurants company based out of 161 Sta Rosa, Puerto Varas, Chile."
80d3987ca9daa0676b867116af42379e,C,37,Sin dato,Schonfeldt Vidamedica SpA,Fitness / Wellness / Estética,sin dato,11-50,5M-10M,https://vidamedica.cl,https://www.linkedin.com/company/vidamedica,https://www.instagram.com/explore/search/keyword/?q=Schonfeldt%20Vidamedica%20SpA,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Schonfeldt%20Vidamedica%20SpA,,"Vidamedica es una empresa de origen chileno, dedicada a comercializar insumos y dispositivos medicos para que los profesionales de la salud puedan orientar y entregar a traves de estos, beneficios a sus pacientes."
dcf0b8495510d194ac6c035059398d97,C,37,Sin dato,BESTIAS,Moda / Retail,sin dato,11-50,5M-10M,https://bestiasxx.com,https://www.linkedin.com/company/bestias,https://www.instagram.com/explore/search/keyword/?q=BESTIAS,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=BESTIAS,,"Welcome to BESTIAS! We are an independent shoe and accessories brand. We make unique products, the result of the exquisite mixture between the best natural materials, the hand and the machine. We are passionate about good design, art, photography, and travel. 10 years of creative instinct and produc"
36700a496708262be8dd64753818f362,C,37,Sin dato,CDM Medical,Fitness / Wellness / Estética,sin dato,11-50,5M-10M,https://cdmmedical.cl,https://www.linkedin.com/company/cdm-medical,https://www.instagram.com/explore/search/keyword/?q=CDM%20Medical,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=CDM%20Medical,,"CDM MEDICAL, se dedica a la promocion y distribucion de productos de ultima generacion, destinados a dar una solucion efectiva y no invasiva en el terreno de la salud, la rehabilitacion, el deporte, la estetica y el bienestar general. Con las nuevas tecnologias, se han podido desarrollar equipos por"
96f60c538616f4878d595e292da70409,C,37,Sin dato,Moss Chile,Moda / Retail,sin dato,11-50,5M-10M,https://moss.cl,https://www.linkedin.com/company/moss-chile,https://www.instagram.com/explore/search/keyword/?q=Moss%20Chile,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Moss%20Chile,,"Con mas de 40 anos en el rubro textil, hemos desarrollado una linea de ropa clasica masculina de excelente calidad, de buen gusto y un precio justo."
0e916db5405f7c42268e15542b978253,C,37,Sin dato,MUMBAI Chile,Fitness / Wellness / Estética,sin dato,11-50,5M-10M,https://mumbai.cl,https://www.linkedin.com/company/mumbai-chile,https://www.instagram.com/explore/search/keyword/?q=MUMBAI%20Chile,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=MUMBAI%20Chile,,"Somos el verdadero ""New Wellness"". Servicios de entrenamiento, Kinesiologia, Nutricion, Psicologia y mas; enfocados en mejorar tu estado fisico, recuperar tu lesion y/o lograr el equilibrio en tu vida."
f726bb3abbfc556cc9b5bc083bec6e24,C,37,Sin dato,Pure Cotton,Moda / Retail,sin dato,11-50,5M-10M,https://purecotton.cl,https://www.linkedin.com/company/pure-cotton,https://www.instagram.com/explore/search/keyword/?q=Pure%20Cotton,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Pure%20Cotton,,"Pure Cotton es ropa ecologica para bebes, ninos y adultos confeccionada en Chile con Algodon Organico 100% certificado y colores naturales del algodon . Todos sus disenos son pensados para facilitar la tarea de madres y padres en la crianza de sus hijos. Nuestras telas cuentan con certificacion GOTS"
45492a927b6e137b2e9e20c2de51bf6c,C,37,Sin dato,DWS Clinic Center Santiago,Fitness / Wellness / Estética,sin dato,11-50,5M-10M,https://cksantiago.cl,https://www.linkedin.com/company/clínicakennedysantiago,https://www.instagram.com/explore/search/keyword/?q=DWS%20Clinic%20Center%20Santiago,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=DWS%20Clinic%20Center%20Santiago,,"Somos un grupo de profesionales y tecnicos especialistas en patologias de columna, unidos en un proyecto comun: ""Mejorar la calidad de vida de los pacientes utilizando tecnologia avanzada de minima invasion que les permita un rapido retorno a sus actividades cotidianas"". Clinica Kennedy Santiago, pe"
08c59a035132f82588ff1e80ccb00401,C,37,Sin dato,Dreamoms,Fitness / Wellness / Estética,sin dato,11-50,5M-10M,https://dreamoms.com,https://www.linkedin.com/company/dreamoms,https://www.instagram.com/explore/search/keyword/?q=Dreamoms,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Dreamoms,,"Empresa de salud digital dedicada al bienestar de la mujer durante su maternidad. Somos un equipo humano que utiliza la tecnologia para acompanar a mujeres de Latinoamerica con actividades fisicas y psicologicas en formato digital, para que disfruten su proceso de maternidad descubriendo y confiando"
e88c2fffc56c66b801223506f499cb35,C,37,Sin dato,Arumi Skincare,Cosmética / Skincare,sin dato,11-50,5M-10M,https://arumi.cl,https://www.linkedin.com/company/arumi-korean-cosmetics,https://www.instagram.com/explore/search/keyword/?q=Arumi%20Skincare,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Arumi%20Skincare,,"Tras un viaje a Corea del Sur nacio la idea y motivacion de crear un proyecto en Latino America de introducir de manera mas cercana la Cosmetica Coreana en alianza con StyleKorean empresa lider en Corea del Sur, con el fin de ayudar a las personas y hacer una diferencia en sus vidas. Asi fue como Ar"
56bb43cada3af68b783b6764d5ad7b6a,C,37,Sin dato,DART by teledx.org,Fitness / Wellness / Estética,sin dato,11-50,5M-10M,https://teledx.org,https://www.linkedin.com/company/dart-by-teledx.org,https://www.instagram.com/explore/search/keyword/?q=DART%20by%20teledx.org,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=DART%20by%20teledx.org,,"DART by teledx.org is a web platform based software that aims to automatedly detect signs of retina diseases in digital images using artificial intelligence in order to prevent them in early stages. Nearly 10% of population suffers from diabetes, and the only way to prevent diabetic-retinopathy-driv"
26b0dfba1ce178368c91b1635f96b3cc,C,37,Sin dato,Vital & Young,Fitness / Wellness / Estética,sin dato,11-50,5M-10M,https://vay.cl,https://www.linkedin.com/company/vital-and-young,https://www.instagram.com/explore/search/keyword/?q=Vital%20%26%20Young,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Vital%20%26%20Young,,Vital & Young is a research and development company of advanced dietary supplements. We focus on developing formulas to treat specific chronic health conditions. Our products are distributed through a network of 400 pharmacies and 30 private healthcare centers in Chile. Our Products Include: MAQUI50
b0e23f4be766ff8a437458311aa1e2ac,C,37,Sin dato,BioDetect,Fitness / Wellness / Estética,sin dato,11-50,5M-10M,https://biodetect.cl,https://www.linkedin.com/company/biodetect,https://www.instagram.com/explore/search/keyword/?q=BioDetect,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=BioDetect,,"BioDetect Tests tiene una amplia trayectoria en examenes especializados y chequeos preventivos, con una experiencia de mas de 15 anos en el pais"
644729311f011a11f584653f25d713b3,C,37,Sin dato,Jose Herrera,Moda / Retail,sin dato,11-50,5M-10M,https://joseherrerabikinis.cl,https://www.linkedin.com/company/jose-herrera-chile,https://www.instagram.com/explore/search/keyword/?q=Jose%20Herrera,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Jose%20Herrera,,"Mas que una marca de vestuario somos un movimiento que busca inspirar e impulsar a las mujeres para que abracen su cuerpo y su alma... su individualidad y su amor propio. Cada diseno, meticulosamente elaborado, es un testimonio de nuestro compromiso con proporcionar una experiencia personal y unica "
30556369a737c1e7ba543115c509f2e2,C,37,Sin dato,Restaurant La Mesa,Gastronomía,sin dato,11-50,5M-10M,https://restaurantlamesa.com,https://www.linkedin.com/company/restaurant-la-mesa,https://www.instagram.com/explore/search/keyword/?q=Restaurant%20La%20Mesa,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Restaurant%20La%20Mesa,,"Es la pieza central y mas valiosa del hogar: convoca y nos permite compartir. Celebramos, reimos, lloramos, aprendemos y disfrutamos de aromas, colores y sabores. En definitiva, la vida sucede sobre y alrededor de ella. Hacia LA MESA llevamos productos que respetan las estaciones y el trabajo humano"
a95294d8f0baa153005db970e0887fcf,C,37,Sin dato,rapsodia chile s.a.,Moda / Retail,sin dato,11-50,5M-10M,https://rapsodia.com,https://www.linkedin.com/company/rapsodia-chile-s-a-,https://www.instagram.com/explore/search/keyword/?q=rapsodia%20chile%20s.a.,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=rapsodia%20chile%20s.a.,,
f626d52cdad6358bbfced47ece34635a,C,37,Sin dato,PROTECAL-DIETA PROTEINADA,Fitness / Wellness / Estética,sin dato,11-50,5M-10M,https://dietaproteinada.cl,https://www.linkedin.com/company/dieta-proteinada,https://www.instagram.com/explore/search/keyword/?q=PROTECAL-DIETA%20PROTEINADA,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=PROTECAL-DIETA%20PROTEINADA,,Dieta Proteinada es un tratamiento Medico para perder peso basado en el Metodo Protecal. Esta Dieta esta enfocada para que los pacientes pierdan peso de forma eficaz y segura a corto plazo. Contamos con una de red medicos certificados y especialistas del area de la salud a lo largo de Chile.
29cb9ebe502cd6fa104e1f46a8354633,C,37,Sin dato,Uv life Chile,Fitness / Wellness / Estética,sin dato,11-50,5M-10M,https://uv-life.cl,https://www.linkedin.com/company/uv-life-chile,https://www.instagram.com/explore/search/keyword/?q=Uv%20life%20Chile,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Uv%20life%20Chile,,"Tecnologia de desinfeccion hospitalaria, ahora para tu casa u oficina La luz Ultravioleta generada por uv-life mata Virus, Bacterias y Hongos con un 99,9% de efectividad. Certificado en Chile por Bureau Veritas Cesmec"
901a54b436cf1f1a634282751f90d3e5,C,35,Otra región,CLINISERVICE,Centro médico / Clínica,antofagasta,11-50,5M-10M,https://cliniservice.cl,https://www.linkedin.com/company/cliniservice-salud-laboral,https://www.instagram.com/explore/search/keyword/?q=CLINISERVICE,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=CLINISERVICE,,"Somos una empresa del rubro de la Salud Ocupacional, autorizados por Seremi de Salud y validados por las principales faenas mineras del norte de Chile, con un enfoque dirigido a los pacientes con la finalidad de educarlos, ensenarles metodos de autocuidado y que incorporen como un habito en su vida "
6643179194baf75a2a54745b68f72a80,C,35,Otra región,Ageback Clinica Medica Estetica,Centro médico / Clínica,antofagasta,11-50,5M-10M,https://ageback.cl,https://www.linkedin.com/company/ageback-clinica-medica-estetica,https://www.instagram.com/explore/search/keyword/?q=Ageback%20Clinica%20Medica%20Estetica,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Ageback%20Clinica%20Medica%20Estetica,,"Ageback Clinica Medica Estetica is a medical practice company based out of 1664 Galleguillos Lorca, Antofagasta, Chile."
aa993ac15217208335214a162a7003d1,C,32,Sin dato,"Blancodent, SOCIEDAD ODONTOLOGICA CHILENA SPA",Centro médico / Clínica,sin dato,11-50,5M-10M,https://blancodent.cl,https://www.linkedin.com/company/blancodent,https://www.instagram.com/explore/search/keyword/?q=Blancodent%2C%20SOCIEDAD%20ODONTOLOGICA%20CHILENA%20SPA,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Blancodent%2C%20SOCIEDAD%20ODONTOLOGICA%20CHILENA%20SPA,,"Clinica Dental Blancodent es una red de atencion Odontologico ubicado en Vina del Mar, Valparaiso y Santiago. Con mas de 11 anos de trayectoria. Su principal objetivo es entregar tratamientos de alta calidad mediante una estadia calida y acogedora para nuestros pacientes. En Blancodent no existen la"
3d69fdfb3f6c002857171999ae978c8b,C,32,Sin dato,Clinica Odonto Art,Centro médico / Clínica,sin dato,11-50,5M-10M,https://clinicaodontoart.cl,https://www.linkedin.com/company/clinica-odonto-art,https://www.instagram.com/explore/search/keyword/?q=Clinica%20Odonto%20Art,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Clinica%20Odonto%20Art,,"Clinica Odontologica personalizada, con una amplia serie de especialidades odontologicas, para un diagnostico y tratamiento correcto: - Odontologia General. - Ortodoncia. - Periodoncia. - Endodoncia. - Rehabilitacion Oral. - Implantologia. - Cirugia Bucal."
6bce5716cc8190810100ce770941a1cf,C,32,Sin dato,JCM Salud Centro Médico,Centro médico / Clínica,sin dato,11-50,5M-10M,https://jcmsalud.cl,https://www.linkedin.com/company/jcm-salud-centro-médico,https://www.instagram.com/explore/search/keyword/?q=JCM%20Salud%20Centro%20M%C3%A9dico,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=JCM%20Salud%20Centro%20M%C3%A9dico,,"Somos una empresa regional que se dedica a la promocion y cuidado de la salud de las personas, contamos con amplia experiencia en la administracion de salas de atencion primaria y el arriendo de ambulancias en faenas mineras, lo que nos a consolidado como una organizacion comprometida con la atencio"
fa2c6d3339c95decb157c95199fdb24b,C,32,Sin dato,AccuHealth Group,Centro médico / Clínica,sin dato,11-50,5M-10M,https://accuhealth.cl,https://www.linkedin.com/company/accuhealth-group,https://www.instagram.com/explore/search/keyword/?q=AccuHealth%20Group,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=AccuHealth%20Group,,"AccuHealth es la primera compania de Telemonitoreo a distancia del pais y pionera en Latinoamerica en crear el primer Hospital Virtual de la region. Gracias a nuestros procedimientos, tecnologia y al alto grado de nuestros profesionales medicos y enfermeras, AccuHealth esta lista para prestar servic"
2ecd3447a50edc4490b67a5e18a07877,C,32,Sin dato,Instituto de Neurorehabilitacion Luis Krebs,Centro médico / Clínica,sin dato,11-50,5M-10M,https://institutoluiskrebs.cl,https://www.linkedin.com/company/instituto-de-neurorehabilitacion-luis-krebs,https://www.instagram.com/explore/search/keyword/?q=Instituto%20de%20Neurorehabilitacion%20Luis%20Krebs,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Instituto%20de%20Neurorehabilitacion%20Luis%20Krebs,,"Somos un grupo humano de profesionales comprometidos, entusiastas y responsables, con la tecnologia, conocimientos, preparacion y entrenamiento para enfrentar en la mejor forma a un gran discapacitado adulto. Referentes de la neurorehabilitacion del adulto cuyos conocimientos van destinados tanto al"
8b848d70cab5d21240962a31253d70dc,C,32,Sin dato,medical ltda.,Centro médico / Clínica,sin dato,11-50,5M-10M,https://medisis.cl,https://www.linkedin.com/company/medical-ltda.,https://www.instagram.com/explore/search/keyword/?q=medical%20ltda.,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=medical%20ltda.,,Centro medico multidiciplinario orientado a la atencion primaria en salud.
